id,year,quarter,month,period,date,pr_number,description,department,contact_person,assign_to,budget,budget_q1,budget_q2,budget_q3,budget_q4,source_method,status,supplier_details,supplier_rating,local_content_percentage,pr_approval_scope_input,approving_authority,planned,target_date,actual_project_start,sla,note,review_approval_scope_eval,floating,tender_submit_by_vendor,evaluation,award_approval,contract_and_po,pr_approval_scope_input_pd,review_approval_scope_eval_pd,floating_pd,tender_submit_by_vendor_pd,evaluation_pd,award_approval_pd,contract_and_po_pd,total_days_pd,review_approval_scope_eval_ad,floating_ad,tender_submit_by_vendor_ad,evaluation_ad,award_approval_ad,contract_and_po_ad,total_days_ad,review_approval_scope_eval_pd_sla,floating_pd_sla,tender_submit_by_vendor_pd_sla,evaluation_pd_sla,award_approval_pd_sla,contract_and_po_pd_sla,review_approval_scope_eval_ad_sla,floating_ad_sla,tender_submit_by_vendor_ad_sla,evaluation_ad_sla,award_approval_ad_sla,contract_and_po_ad_sla,review_approval_scope_eval_diff_sla,floating_diff_sla,tender_submit_by_vendor_diff_sla,evaluation_diff_sla,award_approval_diff_sla,contract_and_po_diff_sla,project_status,risk,duration,last_status_date,status_duration,status_sla,status_co,escalate_48h,ceo_escalation,detailed_description,business_justification,expected_outcomes,impact_if_delayed,special_requirements,requester_name,requester_email,requester_department,project_manager,finance_approver,technical_reviewer,supplier_name,supplier_category,supplier_country,supplier_payment_terms,supplier_delivery_time,supplier_quality_score,supplier_past_performance,currency,exchange_rate,budget_category,cost_center,tax_amount,total_cost_with_tax,priority_level,urgency,category,subcategory,tags,created_date,submitted_date,first_approval_date,final_approval_date,rejection_count,rejection_reason,last_modified_by,last_modified_date,delivery_status,expected_delivery_date,actual_delivery_date,delivery_location,milestone_1_date,milestone_2_date,completion_percentage,compliance_status,required_documents,documents_submitted,compliance_officer,regulatory_framework,audit_trail_url,contract_type,contract_duration_months,warranty_period_months,renewal_date,legal_review_status,on_time_delivery,budget_variance_percentage,quality_rating,customer_satisfaction,issues_reported
30,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0297,Professional Services,R&D,Mary Rodriguez,Team C,484190.03,137688.77,147195.39,92440.6,106865.28,Spot Buy,Under Review,Supplier-215,A,23.3,2024-02-02,CFO,Yes,2024-04-19,2024-02-06,55,Project note for PR-2024-0297,7.0,15.0,16.0,14.0,7.0,4.0,7.0,7.0,15.0,16.0,14.0,7.0,4.0,63.0,12.0,12.0,18.0,16.0,8.0,7.0,73.0,5.0,11.0,15.0,10.0,7.0,8.0,8.0,14.0,27.0,18.0,10.0,10.0,4.0,-2.0,-9.0,-2.0,-2.0,-3.0,,Low,130,2024-03-25,29,25,No,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0299,Training Services,Procurement,Lisa Anderson,Team D,416921.1,96927.84,143663.27,110630.9,65699.09,RFP,Cancelled,Supplier-145,B,72.5,2024-02-04,COO,No,2024-04-19,2024-02-09,91,Project note for PR-2024-0299,6.0,9.0,10.0,15.0,7.0,3.0,6.0,6.0,9.0,10.0,15.0,7.0,3.0,50.0,7.0,13.0,5.0,13.0,11.0,6.0,55.0,12.0,19.0,22.0,18.0,5.0,7.0,10.0,8.0,34.0,12.0,12.0,10.0,-3.0,5.0,-29.0,1.0,-1.0,-4.0,,High,169,2024-02-29,16,41,No,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0321,Professional Services,Operations,Sarah Johnson,Team A,114573.13,32339.15,23775.23,19841.13,38617.62,RFP,In Progress,Supplier-340,B+,94.1,2024-02-05,CEO,Yes,2024-04-10,2024-02-11,52,Project note for PR-2024-0321,6.0,5.0,23.0,6.0,8.0,7.0,6.0,6.0,5.0,23.0,6.0,8.0,7.0,55.0,7.0,9.0,18.0,5.0,8.0,8.0,55.0,7.0,17.0,24.0,17.0,9.0,9.0,7.0,13.0,21.0,18.0,7.0,8.0,0.0,-4.0,-3.0,-13.0,1.0,0.0,,High,54,2024-04-09,14,29,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0333,Equipment Purchase,HR,Robert Taylor,Team C,327298.38,52842.16,90389.73,112501.86,71564.63,Spot Buy,Pending,Supplier-126,A+,77.5,2024-02-04,COO,No,2024-03-25,2024-02-11,116,Project note for PR-2024-0333,4.0,13.0,30.0,9.0,7.0,4.0,4.0,4.0,13.0,30.0,9.0,7.0,4.0,67.0,4.0,11.0,29.0,14.0,9.0,6.0,73.0,6.0,9.0,20.0,11.0,5.0,8.0,11.0,14.0,16.0,15.0,11.0,10.0,-7.0,-3.0,13.0,-1.0,-2.0,-4.0,,Medium,36,2024-02-23,24,21,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0335,IT Infrastructure Upgrade,HR,Lisa Anderson,Team C,128691.32,36625.54,22945.69,29601.13,39518.96,Framework Agreement,Approved,Supplier-794,A,43.6,2024-02-03,COO,Yes,2024-04-06,2024-02-13,112,Project note for PR-2024-0335,7.0,11.0,19.0,7.0,3.0,3.0,7.0,7.0,11.0,19.0,7.0,3.0,3.0,50.0,11.0,10.0,25.0,11.0,4.0,2.0,63.0,9.0,19.0,23.0,8.0,12.0,3.0,11.0,11.0,35.0,13.0,7.0,8.0,0.0,-1.0,-10.0,-2.0,-3.0,-6.0,,Low,125,2024-04-11,14,21,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0379,Equipment Purchase,Legal,Emily Davis,Team B,382502.3,90262.63,99315.56,79881.87,113042.25,RFQ,In Progress,Supplier-244,A,50.2,2024-02-06,VP Finance,No,2024-04-12,2024-02-16,81,Project note for PR-2024-0379,5.0,11.0,29.0,12.0,3.0,6.0,5.0,5.0,11.0,29.0,12.0,3.0,6.0,66.0,6.0,16.0,37.0,11.0,8.0,9.0,87.0,12.0,19.0,34.0,8.0,10.0,3.0,10.0,19.0,33.0,13.0,7.0,8.0,-4.0,-3.0,4.0,-2.0,1.0,1.0,,None,146,2024-03-01,23,34,No,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0397,Equipment Purchase,Procurement,Robert Taylor,Team B,412756.3,137840.19,73643.05,71840.01,129433.06,RFP,On Hold,Supplier-477,A+,78.4,2024-02-05,CFO,No,2024-03-11,2024-02-14,65,Project note for PR-2024-0397,8.0,7.0,16.0,10.0,7.0,7.0,8.0,8.0,7.0,16.0,10.0,7.0,7.0,55.0,8.0,10.0,25.0,12.0,9.0,9.0,73.0,5.0,8.0,30.0,10.0,7.0,3.0,11.0,19.0,25.0,18.0,7.0,6.0,-3.0,-9.0,0.0,-6.0,2.0,3.0,,Low,143,2024-03-24,19,24,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0401,Consulting Services,Engineering,Emily Davis,Team E,412315.9,112804.06,143738.12,79252.36,76521.37,Spot Buy,On Hold,Supplier-771,C,23.9,2024-02-05,COO,No,2024-03-21,2024-02-13,61,Project note for PR-2024-0401,4.0,15.0,13.0,13.0,3.0,4.0,4.0,4.0,15.0,13.0,13.0,3.0,4.0,52.0,8.0,22.0,23.0,15.0,2.0,4.0,74.0,5.0,14.0,25.0,10.0,9.0,4.0,10.0,9.0,15.0,17.0,6.0,6.0,-2.0,13.0,8.0,-2.0,-4.0,-2.0,,High,128,2024-03-05,17,41,Yes,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0421,IT Infrastructure Upgrade,Marketing,Sarah Johnson,Team E,390438.8,100241.59,79276.34,83244.45,127676.43,Direct Purchase,On Hold,Supplier-911,A,68.4,2024-02-06,CFO,Yes,2024-04-27,2024-02-13,31,Project note for PR-2024-0421,8.0,7.0,13.0,5.0,5.0,5.0,8.0,8.0,7.0,13.0,5.0,5.0,5.0,43.0,8.0,11.0,9.0,9.0,9.0,6.0,52.0,5.0,7.0,32.0,9.0,9.0,7.0,10.0,15.0,18.0,10.0,5.0,6.0,-2.0,-4.0,-9.0,-1.0,4.0,0.0,,High,40,2024-03-15,20,29,Yes,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0425,Hardware Procurement,HR,Sarah Johnson,Team E,36822.17,12270.89,9419.8,10212.5,4918.98,RFP,On Hold,Supplier-471,A+,44.7,2024-02-02,CFO,Yes,2024-03-19,2024-02-10,88,Project note for PR-2024-0425,7.0,9.0,25.0,8.0,8.0,7.0,7.0,7.0,9.0,25.0,8.0,8.0,7.0,64.0,8.0,11.0,24.0,10.0,13.0,10.0,76.0,9.0,8.0,29.0,8.0,10.0,7.0,12.0,10.0,23.0,11.0,8.0,3.0,-4.0,1.0,1.0,-1.0,5.0,7.0,,None,115,2024-03-05,20,36,Yes,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0479,Facility Maintenance,Procurement,William Garcia,Team F,221313.44,52846.62,75634.71,51609.53,41222.58,RFQ,Approved,Supplier-231,C,82.0,2024-02-04,CFO,No,2024-03-09,2024-02-05,118,Project note for PR-2024-0479,10.0,11.0,20.0,6.0,4.0,5.0,10.0,10.0,11.0,20.0,6.0,4.0,5.0,56.0,8.0,16.0,26.0,5.0,9.0,5.0,69.0,7.0,20.0,32.0,16.0,10.0,4.0,9.0,12.0,27.0,10.0,9.0,3.0,-1.0,4.0,-1.0,-5.0,0.0,2.0,,High,48,2024-03-21,30,31,Yes,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024,Q1,February,2024-Q1,2024-02-01,PR-2024-0497,Hardware Procurement,Marketing,William Garcia,Team F,491045.75,125671.48,161408.95,148723.64,55241.68,Spot Buy,On Hold,Supplier-579,A+,63.3,2024-02-03,Director Procurement,No,2024-03-22,2024-02-06,78,Project note for PR-2024-0497,8.0,10.0,28.0,9.0,9.0,6.0,8.0,8.0,10.0,28.0,9.0,9.0,6.0,70.0,6.0,13.0,27.0,10.0,9.0,8.0,73.0,7.0,10.0,35.0,14.0,6.0,10.0,5.0,9.0,20.0,10.0,12.0,3.0,1.0,4.0,7.0,0.0,-3.0,5.0,,Critical,39,2024-04-01,30,44,No,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0013,Office Supplies,Operations,Robert Taylor,Team B,237866.66,47870.36,53229.57,64504.33,72262.39,Spot Buy,Cancelled,Supplier-865,C,77.5,2024-03-03,COO,No,2024-04-21,2024-03-05,104,Project note for PR-2024-0013,3.0,9.0,28.0,15.0,9.0,5.0,3.0,3.0,9.0,28.0,15.0,9.0,5.0,69.0,4.0,7.0,30.0,14.0,11.0,8.0,74.0,6.0,19.0,33.0,7.0,10.0,9.0,10.0,8.0,31.0,17.0,10.0,3.0,-6.0,-1.0,-1.0,-3.0,1.0,5.0,,Critical,137,2024-04-15,8,33,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0027,Hardware Procurement,Finance,Robert Taylor,Team F,143330.39,40474.74,35421.57,34171.23,33262.85,RFQ,On Hold,Supplier-379,A+,37.2,2024-03-06,VP Finance,Yes,2024-04-12,2024-03-12,85,Project note for PR-2024-0027,4.0,9.0,28.0,12.0,7.0,2.0,4.0,4.0,9.0,28.0,12.0,7.0,2.0,62.0,5.0,12.0,24.0,10.0,8.0,3.0,62.0,8.0,19.0,19.0,11.0,9.0,8.0,6.0,7.0,30.0,18.0,11.0,5.0,-1.0,5.0,-6.0,-8.0,-3.0,-2.0,,None,63,2024-04-15,22,42,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0091,Equipment Purchase,Engineering,Lisa Anderson,Team A,378667.75,63857.77,106738.3,125110.67,82961.0,RFP,On Hold,Supplier-652,C,86.2,2024-03-05,VP Operations,No,2024-05-07,2024-03-12,77,Project note for PR-2024-0091,3.0,13.0,23.0,8.0,10.0,5.0,3.0,3.0,13.0,23.0,8.0,10.0,5.0,62.0,6.0,19.0,21.0,12.0,10.0,6.0,74.0,12.0,19.0,22.0,8.0,9.0,9.0,9.0,10.0,15.0,18.0,5.0,4.0,-3.0,9.0,6.0,-6.0,5.0,2.0,,None,163,2024-03-22,17,40,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0101,Cloud Services Subscription,Finance,Mary Rodriguez,Team C,491236.78,120139.37,140635.42,104349.43,126112.55,Spot Buy,In Progress,Supplier-430,A+,32.7,2024-03-02,COO,Yes,2024-05-18,2024-03-11,96,Project note for PR-2024-0101,4.0,9.0,25.0,15.0,7.0,3.0,4.0,4.0,9.0,25.0,15.0,7.0,3.0,63.0,7.0,6.0,26.0,14.0,8.0,5.0,66.0,10.0,7.0,20.0,11.0,6.0,9.0,8.0,7.0,16.0,16.0,12.0,5.0,-1.0,-1.0,10.0,-2.0,-4.0,0.0,,Low,125,2024-05-09,7,27,Yes,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0111,Hardware Procurement,Sales,Mary Rodriguez,Team F,231288.7,72948.92,36655.37,80758.44,40925.97,RFP,On Hold,Supplier-631,A+,63.0,2024-03-02,COO,No,2024-05-06,2024-03-09,96,Project note for PR-2024-0111,3.0,8.0,19.0,12.0,9.0,4.0,3.0,3.0,8.0,19.0,12.0,9.0,4.0,55.0,5.0,12.0,19.0,16.0,11.0,7.0,70.0,5.0,18.0,31.0,9.0,12.0,10.0,6.0,18.0,31.0,8.0,7.0,5.0,-1.0,-6.0,-12.0,8.0,4.0,2.0,,Low,130,2024-04-14,15,34,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0159,Hardware Procurement,Procurement,William Garcia,Team D,229881.06,60800.57,34721.85,50067.19,84291.46,Framework Agreement,Cancelled,Supplier-341,C+,84.4,2024-03-06,VP Finance,No,2024-05-11,2024-03-15,106,Project note for PR-2024-0159,6.0,10.0,19.0,9.0,5.0,7.0,6.0,6.0,10.0,19.0,9.0,5.0,7.0,56.0,10.0,15.0,21.0,8.0,8.0,10.0,72.0,8.0,20.0,26.0,14.0,6.0,5.0,11.0,20.0,28.0,8.0,6.0,3.0,-1.0,-5.0,-7.0,0.0,2.0,7.0,,Critical,138,2024-04-02,20,26,No,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0205,Consulting Services,Marketing,William Garcia,Team A,21605.8,6680.81,5301.86,6995.15,2627.98,Tender,In Progress,Supplier-138,B,43.2,2024-03-03,COO,Yes,2024-05-15,2024-03-11,40,Project note for PR-2024-0205,4.0,8.0,16.0,15.0,5.0,7.0,4.0,4.0,8.0,16.0,15.0,5.0,7.0,55.0,4.0,13.0,21.0,20.0,5.0,8.0,71.0,9.0,12.0,34.0,13.0,5.0,9.0,8.0,10.0,34.0,16.0,6.0,5.0,-4.0,3.0,-13.0,4.0,-1.0,3.0,,Medium,175,2024-04-30,20,23,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0215,Professional Services,Finance,Lisa Anderson,Team F,494097.84,164202.86,102215.58,157285.45,70393.94,Spot Buy,On Hold,Supplier-512,A,23.0,2024-03-06,CEO,Yes,2024-06-02,2024-03-15,35,Project note for PR-2024-0215,8.0,15.0,10.0,6.0,10.0,2.0,8.0,8.0,15.0,10.0,6.0,10.0,2.0,51.0,12.0,16.0,13.0,9.0,13.0,4.0,67.0,6.0,15.0,25.0,14.0,5.0,9.0,9.0,18.0,29.0,14.0,6.0,8.0,3.0,-2.0,-16.0,-5.0,7.0,-4.0,,High,56,2024-03-26,12,21,Yes,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0251,Professional Services,IT,Jennifer Martinez,Team F,378325.38,125951.03,105596.46,67196.63,79581.27,Spot Buy,On Hold,Supplier-292,B,23.5,2024-03-04,CFO,No,2024-04-30,2024-03-06,73,Project note for PR-2024-0251,9.0,15.0,15.0,11.0,5.0,4.0,9.0,9.0,15.0,15.0,11.0,5.0,4.0,59.0,11.0,18.0,25.0,9.0,7.0,6.0,76.0,7.0,9.0,27.0,17.0,6.0,10.0,6.0,12.0,18.0,17.0,11.0,3.0,5.0,6.0,7.0,-8.0,-4.0,3.0,,High,71,2024-04-05,9,38,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0283,Equipment Purchase,R&D,William Garcia,Team A,385727.2,72437.21,74092.9,82385.26,156811.81,Framework Agreement,Approved,Supplier-682,A,21.1,2024-03-03,Director Procurement,No,2024-04-23,2024-03-08,52,Project note for PR-2024-0283,8.0,12.0,16.0,15.0,3.0,5.0,8.0,8.0,12.0,16.0,15.0,3.0,5.0,59.0,12.0,11.0,20.0,14.0,4.0,5.0,66.0,8.0,12.0,29.0,7.0,12.0,4.0,8.0,16.0,31.0,11.0,7.0,5.0,4.0,-5.0,-11.0,3.0,-3.0,0.0,,Low,170,2024-04-07,6,23,Yes,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0303,Equipment Purchase,R&D,Lisa Anderson,Team F,250638.52,82824.08,52302.72,45753.87,69757.84,Framework Agreement,In Progress,Supplier-397,B,68.1,2024-03-05,VP Finance,Yes,2024-04-11,2024-03-08,39,Project note for PR-2024-0303,6.0,12.0,25.0,8.0,3.0,5.0,6.0,6.0,12.0,25.0,8.0,3.0,5.0,59.0,6.0,15.0,21.0,10.0,3.0,5.0,60.0,10.0,20.0,33.0,14.0,8.0,10.0,6.0,8.0,20.0,9.0,7.0,3.0,0.0,7.0,1.0,1.0,-4.0,2.0,,Critical,142,2024-04-18,16,45,No,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0381,Marketing Campaign,Operations,David Wilson,Team F,343697.47,77184.03,108844.8,54673.43,102995.22,Tender,Completed,Supplier-545,A+,82.4,2024-03-03,CEO,No,2024-04-02,2024-03-13,48,Project note for PR-2024-0381,5.0,10.0,25.0,5.0,3.0,7.0,5.0,5.0,10.0,25.0,5.0,3.0,7.0,55.0,3.0,8.0,32.0,6.0,6.0,9.0,64.0,9.0,7.0,29.0,9.0,8.0,5.0,9.0,20.0,30.0,9.0,7.0,8.0,-6.0,-12.0,2.0,-3.0,-1.0,1.0,,Critical,101,2024-03-23,6,22,No,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0395,Marketing Campaign,Procurement,David Wilson,Team C,425686.34,108890.74,98390.4,95682.55,122722.66,RFQ,Cancelled,Supplier-836,C,41.4,2024-03-05,CFO,No,2024-05-23,2024-03-12,118,Project note for PR-2024-0395,7.0,12.0,20.0,12.0,9.0,6.0,7.0,7.0,12.0,20.0,12.0,9.0,6.0,66.0,9.0,19.0,25.0,13.0,12.0,6.0,84.0,11.0,12.0,33.0,14.0,9.0,9.0,11.0,18.0,34.0,15.0,11.0,4.0,-2.0,1.0,-9.0,-2.0,1.0,2.0,,High,140,2024-04-04,13,24,Yes,Yes,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0431,Marketing Campaign,IT,Lisa Anderson,Team B,276830.8,95530.31,95593.68,88118.25,-2411.43,Direct Purchase,Completed,Supplier-540,C+,27.2,2024-03-04,CFO,No,2024-05-01,2024-03-08,41,Project note for PR-2024-0431,8.0,11.0,22.0,8.0,10.0,6.0,8.0,8.0,11.0,22.0,8.0,10.0,6.0,65.0,8.0,13.0,28.0,7.0,9.0,8.0,73.0,9.0,10.0,27.0,17.0,5.0,5.0,8.0,14.0,30.0,9.0,12.0,3.0,0.0,-1.0,-2.0,-2.0,-3.0,5.0,,High,70,2024-04-21,24,33,No,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0433,Consulting Services,HR,William Garcia,Team D,94835.27,24402.65,30502.74,32025.58,7904.3,Tender,Approved,Supplier-621,C,56.3,2024-03-04,COO,Yes,2024-05-28,2024-03-10,74,Project note for PR-2024-0433,4.0,8.0,20.0,13.0,10.0,3.0,4.0,4.0,8.0,20.0,13.0,10.0,3.0,58.0,9.0,6.0,29.0,15.0,11.0,2.0,72.0,11.0,19.0,32.0,15.0,6.0,4.0,11.0,20.0,23.0,18.0,5.0,6.0,-2.0,-14.0,6.0,-3.0,6.0,-4.0,,Medium,108,2024-04-02,23,36,Yes,No,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0439,Security Systems,Engineering,Michael Brown,Team B,123053.43,38660.05,32178.23,20637.8,31577.35,Spot Buy,Under Review,Supplier-678,A+,28.8,2024-03-02,CEO,Yes,2024-05-02,2024-03-07,109,Project note for PR-2024-0439,5.0,6.0,23.0,9.0,3.0,2.0,5.0,5.0,6.0,23.0,9.0,3.0,2.0,48.0,9.0,12.0,24.0,13.0,3.0,2.0,63.0,10.0,10.0,23.0,15.0,9.0,9.0,9.0,14.0,16.0,15.0,7.0,4.0,0.0,-2.0,8.0,-2.0,-4.0,-2.0,,Medium,87,2024-04-22,21,33,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2024,Q1,March,2024-Q1,2024-03-01,PR-2024-0461,Professional Services,Operations,Michael Brown,Team A,87586.2,26132.69,22475.43,17842.7,21135.38,Framework Agreement,Cancelled,Supplier-995,A,31.0,2024-03-02,Director Procurement,No,2024-04-13,2024-03-05,120,Project note for PR-2024-0461,4.0,6.0,21.0,8.0,8.0,4.0,4.0,4.0,6.0,21.0,8.0,8.0,4.0,51.0,2.0,8.0,19.0,10.0,9.0,4.0,52.0,6.0,16.0,35.0,8.0,9.0,6.0,5.0,15.0,29.0,14.0,12.0,5.0,-3.0,-7.0,-10.0,-4.0,-3.0,-1.0,,None,96,2024-04-13,24,24,No,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2024,Q2,April,2024-Q2,2024-04-01,PR-2024-0035,Office Supplies,Sales,Sarah Johnson,Team F,391472.53,87402.39,88696.28,103133.02,112240.84,Direct Purchase,Approved,Supplier-719,B+,32.3,2024-04-05,Director Procurement,Yes,2024-07-04,2024-04-11,77,Project note for PR-2024-0035,10.0,6.0,28.0,7.0,8.0,5.0,10.0,10.0,6.0,28.0,7.0,8.0,5.0,64.0,13.0,13.0,31.0,8.0,7.0,4.0,76.0,7.0,14.0,31.0,13.0,6.0,7.0,9.0,18.0,29.0,10.0,9.0,10.0,4.0,-5.0,2.0,-2.0,-2.0,-6.0,,None,81,2024-04-28,9,22,No,Yes,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2024,Q2,April,2024-Q2,2024-04-01,PR-2024-0041,IT Infrastructure Upgrade,IT,William Garcia,Team B,283462.47,55267.64,97676.1,59391.88,71126.84,Spot Buy,Completed,Supplier-395,A+,76.4,2024-04-05,CFO,No,2024-05-25,2024-04-13,74,Project note for PR-2024-0041,7.0,9.0,13.0,14.0,9.0,5.0,7.0,7.0,9.0,13.0,14.0,9.0,5.0,57.0,10.0,8.0,17.0,12.0,11.0,4.0,62.0,10.0,14.0,35.0,11.0,12.0,6.0,8.0,20.0,32.0,11.0,9.0,5.0,2.0,-12.0,-15.0,1.0,2.0,-1.0,,Critical,57,2024-06-01,28,38,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2024,Q2,April,2024-Q2,2024-04-01,PR-2024-0043,Professional Services,Sales,Michael Brown,Team D,429511.78,141484.86,135467.14,108690.59,43869.2,Spot Buy,Cancelled,Supplier-188,B+,52.1,2024-04-02,VP Finance,No,2024-05-13,2024-04-05,91,Project note for PR-2024-0043,8.0,8.0,10.0,9.0,9.0,3.0,8.0,8.0,8.0,10.0,9.0,9.0,3.0,47.0,13.0,9.0,15.0,11.0,7.0,4.0,59.0,10.0,18.0,22.0,7.0,6.0,10.0,9.0,9.0,27.0,17.0,9.0,4.0,4.0,0.0,-12.0,-6.0,-2.0,0.0,,Medium,105,2024-05-08,24,27,Yes,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
